day,version,system,python_version,installer,downloads
2026-04-22,0.2.0,Windows,3.13.13,pip,2
2026-03-24,0.1.0,Linux,3.13.5,pip,1
2026-03-24,0.2.0,Linux,3.13.5,pip,1
2026-02-15,0.1.0,Darwin,3.11.4,pip,2
2026-02-15,0.1.0,Linux,3.13.5,pip,1
2026-02-15,0.2.0,Darwin,3.11.4,pip,2
2026-02-15,0.2.0,Linux,3.13.5,pip,1
